Year,Month,Day,Hour,Min,Ararat,Ararat Edits,Boco,Boco Edits,Silverton,Silverton Edits
2020,11,24,23,50,2.230800,0,0.481800,0,5.497800,0
2020,11,25,0,0,2.270400,0,0.475200,0,5.161200,0
2020,11,25,0,10,2.310000,0,0.488400,0,5.009400,0
2020,11,25,0,20,2.362800,0,0.508200,0,5.055600,0
2020,11,25,0,30,2.422200,0,0.554400,0,5.128200,0
2020,11,25,0,40,2.494800,0,0.613800,0,5.029200,0
2020,11,25,0,50,2.574000,0,0.679800,0,4.956600,0
2020,11,25,1,0,2.613600,0,0.706200,0,4.692600,0
2020,11,25,1,10,2.640000,0,0.699600,0,4.283400,0
2020,11,25,1,20,2.659800,0,0.679800,0,3.821400,0
2020,11,25,1,30,2.686200,0,0.673200,0,3.590400,0
2020,11,25,1,40,2.721400,1,0.679800,0,3.577200,0
2020,11,25,1,50,2.752200,0,0.686400,0,3.630000,0
2020,11,25,2,0,2.778600,0,0.646800,0,3.715800,0
2020,11,25,2,10,2.811600,0,0.594000,0,3.821400,0
2020,11,25,2,20,2.864400,0,0.554400,0,3.887400,0
2020,11,25,2,30,2.937000,0,0.541200,0,3.999600,0
2020,11,25,2,40,3.029400,0,0.521400,0,3.960000,0
2020,11,25,2,50,3.148200,0,0.514800,0,3.834600,0
2020,11,25,3,0,3.253800,0,0.567600,0,3.656400,0
2020,11,25,3,10,3.352800,0,0.627000,0,3.564000,0
2020,11,25,3,20,3.438600,0,0.666600,0,3.623400,0
2020,11,25,3,30,3.504600,0,0.679800,0,3.735600,0
2020,11,25,3,40,3.550800,0,0.627000,0,3.748800,0
2020,11,25,3,50,3.557400,0,0.521400,0,3.755400,0
2020,11,25,4,0,3.550800,0,0.369600,0,3.795000,0
2020,11,25,4,10,3.550800,0,0.244200,0,3.755400,0
2020,11,25,4,20,3.550800,0,0.191400,0,3.630000,0
2020,11,25,4,30,3.583800,0,0.231000,0,3.504600,0
2020,11,25,4,40,3.623400,0,0.396000,0,3.425400,0
2020,11,25,4,50,3.636600,0,0.561000,0,3.458400,0
2020,11,25,5,0,3.676200,0,0.719400,0,3.603600,0
2020,11,25,5,10,3.630000,0,0.917400,0,3.940200,0
2020,11,25,5,20,3.663000,0,1.214400,0,4.375800,0
2020,11,25,5,30,3.755400,0,1.597200,0,4.738800,0
2020,11,25,5,40,3.874200,0,2.019600,0,5.128200,0
2020,11,25,5,50,3.986400,0,2.395800,0,5.372400,0
2020,11,25,6,0,4.065600,0,2.659800,0,5.326200,0
2020,11,25,6,10,4.125000,0,2.904000,0,5.273400,0
2020,11,25,6,20,4.184400,0,3.121800,0,5.458200,0
2020,11,25,6,30,4.217400,0,3.339600,0,5.847600,0
2020,11,25,6,40,4.270200,0,3.517800,0,6.105000,0
2020,11,25,6,50,4.283400,0,3.709200,0,6.230400,0
2020,11,25,7,0,4.250400,0,3.874200,0,6.276600,0
2020,11,25,7,10,4.230600,0,3.999600,0,6.322800,0
2020,11,25,7,20,4.204200,0,4.065600,0,6.395400,0
2020,11,25,7,30,4.177800,0,4.111800,0,6.441600,0
2020,11,25,7,40,4.158000,0,4.144800,0,6.481200,0
2020,11,25,7,50,4.138200,0,4.210800,0,6.547200,0
2020,11,25,8,0,4.138200,0,4.210800,0,6.547200,0
2020,11,25,8,10,4.138200,0,4.237200,0,6.619800,0
2020,11,25,8,20,4.118400,0,4.250400,0,6.692400,0
2020,11,25,8,30,4.092000,0,4.270200,0,6.738600,0
2020,11,25,8,40,4.052400,0,4.323000,0,6.745200,0
2020,11,25,8,50,3.999600,0,4.375800,0,6.725400,0
2020,11,25,9,0,3.946800,0,4.415400,0,6.679200,0
2020,11,25,9,10,3.874200,0,4.461600,0,6.573600,0
2020,11,25,9,20,3.795000,0,4.554000,0,6.547200,0
2020,11,25,9,30,3.709200,0,4.606800,0,6.619800,0
2020,11,25,9,40,3.643200,0,4.547400,0,6.659400,0
2020,11,25,9,50,3.590400,0,4.521000,0,6.976200,0
2020,11,25,10,0,3.590400,0,4.521000,0,6.976200,0
2020,11,25,10,10,3.352800,0,4.408800,0,7.180800,0
2020,11,25,10,20,3.095400,0,4.435200,0,5.702400,0
2020,11,25,10,30,2.824800,0,4.382400,0,4.983000,0
2020,11,25,10,40,2.514600,0,4.217400,0,5.088600,0
2020,11,25,10,50,2.178000,0,4.263600,0,5.781600,0
2020,11,25,11,0,2.164800,0,4.257000,0,5.775000,0
2020,11,25,11,10,1.887600,0,4.144800,0,5.794800,0
2020,11,25,11,20,2.224200,0,4.158000,0,5.629800,0
2020,11,25,11,30,1.801800,0,4.125000,0,5.577000,0
2020,11,25,11,40,1.920600,0,4.237200,0,5.293200,0
2020,11,25,11,50,1.894200,0,4.369200,0,5.596800,0
2020,11,25,12,0,1.405800,0,4.514400,0,6.230400,0
2020,11,25,12,10,1.273800,0,4.290000,0,6.514200,0
2020,11,25,12,20,0.844800,0,3.953400,0,6.289800,0
2020,11,25,12,30,1.240800,0,4.118400,0,6.916800,0
2020,11,25,12,40,1.419000,0,4.144800,0,7.048800,0
2020,11,25,12,50,1.353000,0,4.072200,0,7.411800,0
2020,11,25,13,0,1.848000,0,4.105200,0,7.319400,0
2020,11,25,13,10,2.171400,0,3.979800,0,7.458000,0
2020,11,25,13,20,2.369400,0,4.151400,0,7.748400,0
2020,11,25,13,30,2.554200,0,3.867600,0,7.728600,0
2020,11,25,13,40,2.422200,0,3.907200,0,7.821000,0
2020,11,25,13,50,2.521200,0,3.993000,0,7.999200,0
2020,11,25,14,0,2.673000,0,4.098600,0,7.860600,0
2020,11,25,14,10,2.923800,0,4.006200,0,7.887000,0
2020,11,25,14,20,2.699400,0,3.788400,0,8.223600,0
2020,11,25,14,30,2.838000,0,3.616800,0,8.190600,0
2020,11,25,14,40,2.963400,0,3.610200,0,8.269800,0
2020,11,25,14,50,3.161400,0,3.715800,0,8.296200,0
2020,11,25,15,0,3.319800,0,3.696000,0,8.210400,0
2020,11,25,15,10,3.438600,0,3.385800,0,8.111400,0
2020,11,25,15,20,3.352800,0,3.247200,0,8.071800,0
2020,11,25,15,30,3.253800,0,3.003000,0,7.682400,0
2020,11,25,15,40,3.293400,0,2.923800,0,7.728600,0
2020,11,25,15,50,3.524400,0,2.818200,0,7.781400,0
2020,11,25,16,0,3.524400,0,2.574000,0,8.124600,0
2020,11,25,16,10,3.616800,0,2.442000,0,8.164200,0
2020,11,25,16,20,3.709200,0,2.263800,0,8.019000,0
2020,11,25,16,30,3.636600,0,2.013000,0,8.005800,0
2020,11,25,16,40,3.557400,0,1.603800,0,8.131200,0
2020,11,25,16,50,3.458400,0,1.287000,0,8.408400,0
2020,11,25,17,0,3.451800,0,0.990000,0,8.408400,0
2020,11,25,17,10,3.392400,0,0.772200,0,8.256600,0
2020,11,25,17,20,3.359400,0,0.765600,0,8.263200,0
2020,11,25,17,30,3.293400,0,0.811800,0,8.263200,0
2020,11,25,17,40,3.220800,0,0.844800,0,8.144400,0
2020,11,25,17,50,3.187800,0,0.884400,0,7.966200,0
2020,11,25,18,0,3.174600,0,0.825000,0,7.887000,0
2020,11,25,18,10,3.088800,0,0.825000,0,7.788000,0
2020,11,25,18,20,3.108600,0,1.049400,0,7.728600,0
2020,11,25,18,30,3.082200,0,1.108800,0,7.867200,0
2020,11,25,18,40,3.055800,0,1.141800,0,7.999200,0
2020,11,25,18,50,3.062400,0,1.042800,0,7.999200,0
2020,11,25,19,0,3.062400,0,0.963600,0,8.052000,0
2020,11,25,19,10,2.983200,0,0.917400,0,8.058600,0
2020,11,25,19,20,2.970000,0,0.884400,0,8.045400,0
2020,11,25,19,30,2.989800,0,0.798600,0,8.052000,0
2020,11,25,19,40,2.996400,0,0.679800,0,8.012400,0
2020,11,25,19,50,3.009600,0,0.567600,0,7.893600,0
2020,11,25,20,0,2.989800,0,0.508200,0,7.840800,0
2020,11,25,20,10,2.937000,0,0.468600,0,7.827600,0
2020,11,25,20,20,2.904000,0,0.415800,0,7.781400,0
2020,11,25,20,30,2.877600,0,0.389400,0,7.741800,0
2020,11,25,20,40,2.778600,0,0.369600,0,7.583400,0
2020,11,25,20,50,2.712600,0,0.336600,0,7.392000,0
2020,11,25,21,0,2.653200,0,0.356400,0,7.180800,0
2020,11,25,21,10,2.620200,0,0.389400,0,6.930000,0
2020,11,25,21,20,2.600400,0,0.396000,0,6.639600,0
2020,11,25,21,30,2.488200,0,0.435600,0,6.230400,0
2020,11,25,21,40,2.435400,0,0.435600,0,5.827800,0
2020,11,25,21,50,2.402400,0,0.415800,0,5.445000,0
2020,11,25,22,0,2.316600,0,0.422400,0,5.035800,0
2020,11,25,22,10,2.277000,0,0.475200,0,4.626600,0
2020,11,25,22,20,2.283600,0,0.567600,0,4.243800,0
2020,11,25,22,30,2.303400,0,0.640200,0,3.940200,0
2020,11,25,22,40,2.270400,0,0.613800,0,3.715800,0
2020,11,25,22,50,2.303400,0,0.587400,0,3.484800,0
2020,11,25,23,0,2.356200,0,0.580800,0,3.286800,0
2020,11,25,23,10,2.488200,0,0.574200,0,2.970000,0
2020,11,25,23,20,2.613600,0,0.508200,0,2.699400,0
2020,11,25,23,30,2.607000,0,0.481800,0,2.277000,0
2020,11,25,23,40,2.580600,0,0.488400,0,2.026200,0
2020,11,25,23,50,2.607000,0,0.481800,0,1.993200,0
2020,11,26,0,0,2.692800,0,0.448800,0,2.171400,0
2020,11,26,0,10,2.791800,0,0.389400,0,2.461800,0
2020,11,26,0,20,2.877600,0,0.356400,0,2.732400,0
2020,11,26,0,30,2.890800,0,0.363000,0,2.871000,0
2020,11,26,0,40,2.917200,0,0.349800,0,2.897400,0
2020,11,26,0,50,2.923800,0,0.330000,0,2.930400,0
2020,11,26,1,0,2.805000,0,0.277200,0,2.983200,0
2020,11,26,1,10,2.620200,0,0.257400,0,3.009600,0
2020,11,26,1,20,2.494800,0,0.264000,0,3.168000,0
2020,11,26,1,30,2.415600,0,0.290400,0,3.366000,0
2020,11,26,1,40,2.290200,0,0.290400,0,3.524400,0
2020,11,26,1,50,2.230800,0,0.270600,0,3.663000,0
2020,11,26,2,0,2.158200,0,0.217800,0,3.814800,0
2020,11,26,2,10,2.092200,0,0.231000,0,3.973200,0
2020,11,26,2,20,2.013000,0,0.369600,0,4.144800,0
2020,11,26,2,30,1.947000,0,0.567600,0,4.336200,0
2020,11,26,2,40,1.848000,0,0.726000,0,4.521000,0
2020,11,26,2,50,1.762200,0,0.785400,0,4.580400,0
2020,11,26,3,0,1.669800,0,0.752400,0,4.554000,0
2020,11,26,3,10,1.544400,0,0.673200,0,4.441800,0
2020,11,26,3,20,1.392600,0,0.567600,0,4.164600,0
2020,11,26,3,30,1.247400,0,0.468600,0,3.636600,0
2020,11,26,3,40,1.069200,0,0.435600,0,2.851200,0
2020,11,26,3,50,0.943800,0,0.435600,0,2.435400,0
2020,11,26,4,0,0.825000,0,0.435600,0,2.006400,0
2020,11,26,4,10,0.706200,0,0.376200,0,1.544400,0
2020,11,26,4,20,0.633600,0,0.363000,0,1.445400,0
2020,11,26,4,30,0.613800,0,0.442200,0,1.478400,0
2020,11,26,4,40,0.574200,0,0.554400,0,1.524600,0
2020,11,26,4,50,0.547800,0,0.653400,0,1.689600,0
2020,11,26,5,0,0.541200,0,0.785400,0,1.914000,0
2020,11,26,5,10,0.501600,0,1.016400,0,2.052600,0
2020,11,26,5,20,0.475200,0,1.359600,0,2.072400,0
2020,11,26,5,30,0.514800,0,1.762200,0,2.079000,0
2020,11,26,5,40,0.547800,0,2.145000,0,2.290200,0
2020,11,26,5,50,0.495000,0,2.442000,0,2.567400,0
2020,11,26,6,0,0.435600,0,2.659800,0,2.923800,0
2020,11,26,6,10,0.508200,0,2.871000,0,3.412200,0
2020,11,26,6,20,0.679800,0,3.095400,0,3.966600,0
2020,11,26,6,30,0.825000,0,3.326400,0,4.481400,0
2020,11,26,6,40,0.943800,0,3.471600,0,4.818000,0
2020,11,26,6,50,1.148400,0,3.544200,0,4.983000,0
2020,11,26,7,0,1.359600,0,3.610200,0,5.088600,0
2020,11,26,7,10,1.498200,0,3.656400,0,5.187600,0
2020,11,26,7,20,1.623600,0,3.755400,0,5.220600,0
2020,11,26,7,30,1.755600,0,3.867600,0,5.187600,0
2020,11,26,7,40,1.801800,0,3.999600,0,5.187600,0
2020,11,26,7,50,1.815000,0,4.125000,0,5.194200,0
2020,11,26,8,0,1.848000,0,4.210800,0,5.161200,0
2020,11,26,8,10,1.914000,0,4.309800,0,5.075400,0
2020,11,26,8,20,2.006400,0,4.422000,0,5.042400,0
2020,11,26,8,30,2.092200,0,4.488000,0,5.042400,0
2020,11,26,8,40,2.138400,0,4.554000,0,5.068800,0
2020,11,26,8,50,2.171400,0,4.626600,0,5.101800,0
2020,11,26,9,0,2.224200,0,4.699200,0,5.134800,0
2020,11,26,9,10,2.270400,0,4.765200,0,5.194200,0
2020,11,26,9,20,2.336400,0,4.804800,0,5.260200,0
2020,11,26,9,30,2.435400,0,4.844400,0,5.313000,0
2020,11,26,9,40,2.541000,0,4.903800,0,5.359200,0
2020,11,26,9,50,2.587200,0,4.976400,0,5.418600,0
2020,11,26,10,0,2.640000,0,5.016000,0,5.451600,0
2020,11,26,10,10,2.725800,0,5.055600,0,5.458200,0
2020,11,26,10,20,2.838000,0,5.075400,0,5.458200,0
2020,11,26,10,30,2.963400,0,5.068800,0,5.458200,0
2020,11,26,10,40,3.088800,0,5.088600,0,5.445000,0
2020,11,26,10,50,3.234000,0,5.115000,0,5.412000,0
2020,11,26,11,0,3.286800,0,5.082000,0,5.339400,0
2020,11,26,11,10,3.234000,0,5.068800,0,5.273400,0
2020,11,26,11,20,3.161400,0,5.035800,0,5.214000,0
2020,11,26,11,30,3.088800,0,4.989600,0,5.141400,0
2020,11,26,11,40,3.049200,0,4.989600,0,5.082000,0
2020,11,26,11,50,3.029400,0,5.016000,0,5.049000,0
2020,11,26,12,0,3.009600,0,4.996200,0,5.042400,0
2020,11,26,12,10,3.036000,0,5.115000,0,5.029200,0
2020,11,26,12,20,3.082200,0,5.247000,0,5.049000,0
2020,11,26,12,30,3.154800,0,5.313000,0,5.088600,0
2020,11,26,12,40,3.227400,0,5.346000,0,5.121600,0
2020,11,26,12,50,3.313200,0,5.405400,0,5.207400,0
2020,11,26,13,0,3.425400,0,5.418600,0,5.286600,0
2020,11,26,13,10,3.491400,0,5.392200,0,5.339400,0
2020,11,26,13,20,3.524400,0,5.385600,0,5.451600,0
2020,11,26,13,30,3.498000,0,5.306400,0,5.570400,0
2020,11,26,13,40,3.471600,0,5.214000,0,5.722200,0
2020,11,26,13,50,3.478200,0,5.154600,0,5.926800,0
2020,11,26,14,0,3.451800,0,5.075400,0,6.045600,0
2020,11,26,14,10,3.471600,0,4.969800,0,6.058800,0
2020,11,26,14,20,3.511200,0,4.857600,0,6.019200,0
2020,11,26,14,30,3.610200,0,4.646400,0,5.966400,0
2020,11,26,14,40,3.715800,0,4.408800,0,5.893800,0
2020,11,26,14,50,3.762000,0,4.204200,0,5.801400,0
2020,11,26,15,0,3.861000,0,4.019400,0,5.676000,0
2020,11,26,15,10,3.907200,0,3.821400,0,5.550600,0
2020,11,26,15,20,3.953400,0,3.669600,0,5.445000,0
2020,11,26,15,30,4.012800,0,3.531000,0,5.405400,0
2020,11,26,15,40,4.105200,0,3.478200,0,5.438400,0
2020,11,26,15,50,4.184400,0,3.425400,0,5.557200,0
2020,11,26,16,0,4.250400,0,3.372600,0,5.709000,0
2020,11,26,16,10,4.303200,0,3.379200,0,5.860800,0
2020,11,26,16,20,4.316400,0,3.399000,0,6.006000,0
2020,11,26,16,30,4.296600,0,3.438600,0,6.138000,0
2020,11,26,16,40,4.237200,0,3.484800,0,6.243600,0
2020,11,26,16,50,4.164600,0,3.412200,0,6.336000,0
2020,11,26,17,0,4.118400,0,3.352800,0,6.382200,0
2020,11,26,17,10,4.072200,0,3.253800,0,6.408600,0
2020,11,26,17,20,4.052400,0,3.055800,0,6.402000,0
2020,11,26,17,30,4.065600,0,2.871000,0,6.375600,0
2020,11,26,17,40,4.065600,0,2.613600,0,6.342600,0
2020,11,26,17,50,4.019400,0,2.389200,0,6.329400,0
2020,11,26,18,0,3.927000,0,2.191200,0,6.349200,0
2020,11,26,18,10,3.834600,0,1.980000,0,6.395400,0
2020,11,26,18,20,3.689400,0,1.867800,0,6.468000,0
2020,11,26,18,30,3.511200,0,1.729200,0,6.540600,0
2020,11,26,18,40,3.339600,0,1.702800,0,6.639600,0
2020,11,26,18,50,3.168000,0,1.636800,0,6.765000,0
2020,11,26,19,0,2.989800,0,1.551000,0,6.890400,0
2020,11,26,19,10,2.844600,0,1.452000,0,7.022400,0
2020,11,26,19,20,2.769800,1,1.353000,0,7.161000,0
2020,11,26,19,30,2.626800,0,1.353000,0,7.279800,0
2020,11,26,19,40,2.541000,0,1.260600,0,7.345800,0
2020,11,26,19,50,2.448600,0,1.214400,0,7.385400,0
2020,11,26,20,0,2.362800,0,1.260600,0,7.411800,0
2020,11,26,20,10,2.244000,0,1.379400,0,7.438200,0
2020,11,26,20,20,2.125200,0,1.491600,0,7.464600,0
2020,11,26,20,30,2.013000,0,1.630200,0,7.464600,0
2020,11,26,20,40,1.881000,0,1.815000,0,7.458000,0
2020,11,26,20,50,1.742400,0,2.006400,0,7.451400,0
2020,11,26,21,0,1.617000,0,2.184600,0,7.444800,0
2020,11,26,21,10,1.485000,0,2.362800,0,7.425000,0
2020,11,26,21,20,1.372800,0,2.534400,0,7.372200,0
2020,11,26,21,30,1.273800,0,2.673000,0,7.332600,0
2020,11,26,21,40,1.227600,0,2.778600,0,7.253400,0
2020,11,26,21,50,1.188000,0,2.798400,0,7.167600,0
2020,11,26,22,0,1.168200,0,2.772000,0,7.062000,0
2020,11,26,22,10,1.174800,0,2.686200,0,6.963000,0
2020,11,26,22,20,1.207800,0,2.580600,0,6.817800,0
2020,11,26,22,30,1.254000,0,2.442000,0,6.573600,0
2020,11,26,22,40,1.280400,0,2.303400,0,6.250200,0
2020,11,26,22,50,1.320000,0,2.158200,0,5.808000,0
2020,11,26,23,0,1.372800,0,1.966800,0,5.326200,0
2020,11,26,23,10,1.445400,0,1.848000,0,4.824600,0
2020,11,26,23,20,1.603800,0,1.768800,0,4.402200,0
2020,11,26,23,30,1.689600,0,1.650000,0,4.085400,0
2020,11,26,23,40,1.755600,0,1.551000,0,3.847800,0
2020,11,26,23,50,1.768800,0,1.458600,0,3.603600,0
2020,11,27,0,0,1.768800,0,1.386000,0,3.346200,0
2020,11,27,0,10,1.749000,0,1.313400,0,3.128400,0
2020,11,27,0,20,1.716000,0,1.280400,0,2.943600,0
2020,11,27,0,30,1.696200,0,1.287000,0,2.785200,0
2020,11,27,0,40,1.676400,0,1.320000,0,2.640000,0
2020,11,27,0,50,1.696200,0,1.333200,0,2.475000,0
2020,11,27,1,0,1.749000,0,1.326600,0,2.296800,0
2020,11,27,1,10,1.815000,0,1.392600,0,2.151600,0
2020,11,27,1,20,1.900800,0,1.544400,0,2.098800,0
2020,11,27,1,30,2.013000,0,1.696200,0,2.131800,0
2020,11,27,1,40,2.138400,0,1.808400,0,2.151600,0
2020,11,27,1,50,2.230800,0,1.927200,0,2.138400,0
2020,11,27,2,0,2.296800,0,2.032800,0,2.131800,0
2020,11,27,2,10,2.290200,0,2.112000,0,2.118600,0
2020,11,27,2,20,2.257200,0,2.204400,0,2.098800,0
2020,11,27,2,30,2.204400,0,2.263800,0,2.072400,0
2020,11,27,2,40,2.178000,0,2.204400,0,2.059200,0
2020,11,27,2,50,2.178000,0,2.079000,0,2.118600,0
2020,11,27,3,0,2.211000,0,1.920600,0,2.250600,0
2020,11,27,3,10,2.244000,0,1.755600,0,2.376000,0
2020,11,27,3,20,2.250600,0,1.584000,0,2.501400,0
2020,11,27,3,30,2.197800,0,1.333200,0,2.554200,0
2020,11,27,3,40,2.125200,0,1.201200,0,2.376000,0
2020,11,27,3,50,2.032800,0,1.188000,0,2.389200,0
2020,11,27,4,0,1.960200,0,1.075800,0,2.461800,0
2020,11,27,4,10,1.947000,0,1.174800,0,2.389200,0
2020,11,27,4,20,1.986600,0,1.438800,0,2.296800,0
2020,11,27,4,30,2.072400,0,1.716000,0,2.105400,0
2020,11,27,4,40,2.171400,0,1.953600,0,1.953600,0
2020,11,27,4,50,2.270400,0,2.158200,0,1.874400,0
2020,11,27,5,0,2.409000,0,2.329800,0,1.848000,0
2020,11,27,5,10,2.547600,0,2.508000,0,1.848000,0
2020,11,27,5,20,2.706000,0,2.719200,0,1.881000,0
2020,11,27,5,30,2.897400,0,2.963400,0,1.947000,0
2020,11,27,5,40,3.128400,0,3.253800,0,2.178000,0
2020,11,27,5,50,3.359400,0,3.498000,0,2.607000,0
2020,11,27,6,0,3.577200,0,3.682800,0,3.102000,0
2020,11,27,6,10,3.788400,0,3.801600,0,3.623400,0
2020,11,27,6,20,4.085400,0,3.894000,0,4.052400,0
2020,11,27,6,30,4.501200,0,3.960000,0,4.395600,0
2020,11,27,6,40,4.877400,0,4.032600,0,4.686000,0
2020,11,27,6,50,5.194200,0,4.078800,0,4.897200,0
2020,11,27,7,0,5.458200,0,4.138200,0,5.068800,0
2020,11,27,7,10,5.689200,0,4.204200,0,5.233800,0
2020,11,27,7,20,5.860800,0,4.270200,0,5.286600,0
2020,11,27,7,30,5.966400,0,4.356000,0,5.293200,0
2020,11,27,7,40,6.019200,0,4.481400,0,5.253600,0
2020,11,27,7,50,6.012600,0,4.613400,0,5.220600,0
2020,11,27,8,0,5.979600,0,4.745400,0,5.207400,0
2020,11,27,8,10,5.907000,0,4.857600,0,5.214000,0
2020,11,27,8,20,5.827800,0,4.917000,0,5.240400,0
2020,11,27,8,30,5.788200,0,4.989600,0,5.233800,0
2020,11,27,8,40,5.768400,0,5.075400,0,5.200800,0
2020,11,27,8,50,5.794800,0,5.134800,0,5.174400,0
2020,11,27,9,0,5.910300,1,5.167800,0,5.154600,0
2020,11,27,9,10,5.946600,0,5.227200,0,5.161200,0
2020,11,27,9,20,6.045600,0,5.293200,0,5.200800,0
2020,11,27,9,30,6.118200,0,5.359200,0,5.227200,0
2020,11,27,9,40,6.157800,0,5.412000,0,5.260200,0
2020,11,27,9,50,6.204000,0,5.425200,0,5.332800,0
2020,11,27,10,0,6.283200,0,5.425200,0,5.379000,0
2020,11,27,10,10,6.408600,0,5.425200,0,5.359200,0
2020,11,27,10,20,6.507600,0,5.405400,0,5.280000,0
2020,11,27,10,30,6.586800,0,5.365800,0,5.161200,0
2020,11,27,10,40,6.672600,0,5.326200,0,5.055600,0
2020,11,27,10,50,6.778200,0,5.299800,0,5.016000,0
2020,11,27,11,0,6.850800,0,5.280000,0,5.057800,1
2020,11,27,11,10,6.844200,0,5.273400,0,5.016000,0
2020,11,27,11,20,6.824400,0,5.286600,0,5.035800,0
2020,11,27,11,30,6.817800,0,5.280000,0,5.062200,0
2020,11,27,11,40,6.824400,0,5.319600,0,5.101800,0
2020,11,27,11,50,6.831000,0,5.458200,0,5.253600,0
2020,11,27,12,0,6.811200,0,5.530800,0,5.451600,0
2020,11,27,12,10,6.784800,0,5.610000,0,5.662800,0
2020,11,27,12,20,6.745200,0,5.676000,0,5.940000,0
2020,11,27,12,30,6.705600,0,5.702400,0,6.177600,0
2020,11,27,12,40,6.652800,0,5.656200,0,6.388800,0
2020,11,27,12,50,6.573600,0,5.603400,0,6.606600,0
2020,11,27,13,0,6.507600,0,5.537400,0,6.725400,0
2020,11,27,13,10,6.454800,0,5.418600,0,6.831000,0
2020,11,27,13,20,6.349200,0,5.306400,0,6.996000,0
2020,11,27,13,30,6.190800,0,5.181000,0,7.240200,0
2020,11,27,13,40,6.052200,0,5.002800,0,7.484400,0
2020,11,27,13,50,5.940000,0,4.857600,0,7.755000,0
2020,11,27,14,0,5.880600,0,4.765200,0,7.953000,0
2020,11,27,14,10,5.880600,0,4.659600,0,8.104800,0
2020,11,27,14,20,5.920200,0,4.501200,0,8.230200,0
2020,11,27,14,30,6.019200,0,4.356000,0,8.309400,0
2020,11,27,14,40,6.164400,0,4.204200,0,8.362200,0
2020,11,27,14,50,6.362400,0,3.986400,0,8.395200,0
2020,11,27,15,0,6.666000,0,3.709200,0,8.421600,0
2020,11,27,15,10,6.897000,0,3.438600,0,8.434800,0
2020,11,27,15,20,7.121400,0,3.194400,0,8.461200,0
2020,11,27,15,30,7.504200,0,2.983200,0,8.481000,0
2020,11,27,15,40,7.906800,0,2.857800,0,8.487600,0
2020,11,27,15,50,8.223600,0,2.785200,0,8.481000,0
2020,11,27,16,0,8.507400,0,2.692800,0,8.500800,0
2020,11,27,16,10,8.758200,0,2.607000,0,8.507400,0
2020,11,27,16,20,8.969400,0,2.567400,0,8.500800,0
2020,11,27,16,30,9.160800,0,2.521200,0,8.481000,0
2020,11,27,16,40,9.273000,0,2.461800,0,8.441400,0
2020,11,27,16,50,9.332400,0,2.376000,0,8.408400,0
2020,11,27,17,0,9.306000,0,2.263800,0,8.362200,0
2020,11,27,17,10,9.233400,0,2.204400,0,8.349000,0
2020,11,27,17,20,9.180600,0,2.164800,0,8.335800,0
2020,11,27,17,30,9.028800,0,2.145000,0,8.302800,0
2020,11,27,17,40,8.698800,0,2.138400,0,8.236800,0
2020,11,27,17,50,8.362200,0,2.184600,0,8.137800,0
2020,11,27,18,0,8.098200,0,2.217600,0,8.012400,0
2020,11,27,18,10,7.880400,0,2.224200,0,7.873800,0
2020,11,27,18,20,7.656000,0,2.257200,0,7.774800,0
2020,11,27,18,30,7.537200,0,2.296800,0,7.702200,0
2020,11,27,18,40,7.293000,0,2.316600,0,7.656000,0
2020,11,27,18,50,7.128000,0,2.270400,0,7.609800,0
2020,11,27,19,0,6.916800,0,2.237400,0,7.576800,0
2020,11,27,19,10,6.672600,0,2.171400,0,7.570200,0
2020,11,27,19,20,6.454800,0,2.026200,0,7.629600,0
2020,11,27,19,30,6.243600,0,1.841400,0,7.735200,0
2020,11,27,19,40,6.111600,0,1.617000,0,7.827600,0
2020,11,27,19,50,6.012600,0,1.419000,0,7.913400,0
2020,11,27,20,0,5.946600,0,1.260600,0,8.052000,0
2020,11,27,20,10,5.907000,0,1.148400,0,8.217000,0
2020,11,27,20,20,5.867400,0,1.062600,0,8.283000,0
2020,11,27,20,30,5.814600,0,0.976800,0,8.263200,0
2020,11,27,20,40,5.788200,0,0.877800,0,8.203800,0
2020,11,27,20,50,5.761800,0,0.765600,0,8.104800,0
2020,11,27,21,0,5.728800,0,0.679800,0,7.953000,0
2020,11,27,21,10,5.695800,0,0.600600,0,7.695600,0
2020,11,27,21,20,5.676000,0,0.481800,0,7.385400,0
2020,11,27,21,30,5.676000,0,0.396000,0,7.068600,0
2020,11,27,21,40,5.709000,0,0.330000,0,6.798000,0
2020,11,27,21,50,5.768400,0,0.277200,0,6.560400,0
2020,11,27,22,0,5.781600,0,0.316800,0,6.395400,0
2020,11,27,22,10,5.715600,0,0.415800,0,6.270000,0
2020,11,27,22,20,5.643000,0,0.488400,0,6.164400,0
2020,11,27,22,30,5.603400,0,0.514800,0,6.111600,0
2020,11,27,22,40,5.577000,0,0.521400,0,6.065400,0
2020,11,27,22,50,5.550600,0,0.541200,0,6.039000,0
2020,11,27,23,0,5.550600,0,0.594000,0,6.039000,0
2020,11,27,23,10,5.596800,0,0.633600,0,6.058800,0
2020,11,27,23,20,5.689200,0,0.580800,0,6.065400,0
2020,11,27,23,30,5.834400,0,0.501600,0,6.052200,0
2020,11,27,23,40,5.953200,0,0.501600,0,6.006000,0
2020,11,27,23,50,5.933400,0,0.567600,0,5.913600,0
2020,11,28,0,0,5.775000,0,0.660000,0,5.768400,0
2020,11,28,0,10,5.563800,0,0.660000,0,5.590200,0
